hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2019,1,296.20,294.35
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2019,2,304.52,300.57
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2019,3,306.30,303.47
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2019,4,307.70,307.04
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2020,1,317.23,315.46
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2020,2,322.40,317.68
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2020,3,331.11,328.14
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2020,4,345.57,345.20
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2021,1,358.78,356.83
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2021,2,379.63,373.57
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2021,3,394.35,390.88
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2021,4,405.88,405.83
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2022,1,419.77,417.56
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2022,2,432.25,424.88
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2022,3,414.20,410.53
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2022,4,406.70,407.17
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,1,408.47,406.06
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,2,427.25,419.80
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,3,436.20,432.29
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,4,436.79,437.69
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2024,1,446.36,443.55
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2024,2,451.44,443.50
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2024,3,450.00,445.87
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2024,4,448.26,449.53
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2025,1,459.29,456.08
traditional,purchase-only,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2025,2,457.91,449.98
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1991,1,100.00,100.00
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1991,2,100.75,100.36
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1991,3,100.17,99.96
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1991,4,101.61,102.09
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1992,1,103.64,103.65
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1992,2,104.68,104.28
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1992,3,106.31,106.07
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1992,4,107.31,107.79
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1993,1,108.75,108.82
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1993,2,111.15,110.73
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1993,3,112.33,112.05
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1993,4,112.74,113.18
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1994,1,115.62,115.80
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1994,2,118.66,118.21
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1994,3,120.21,119.86
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1994,4,120.72,121.10
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1995,1,122.42,122.75
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1995,2,123.92,123.44
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1995,3,124.98,124.59
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1995,4,126.39,126.69
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1996,1,127.00,127.44
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1996,2,130.00,129.52
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1996,3,131.98,131.58
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1996,4,132.85,133.07
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1997,1,133.46,133.96
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1997,2,136.03,135.58
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1997,3,137.58,137.19
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1997,4,137.77,137.90
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1998,1,138.39,138.91
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1998,2,141.66,141.25
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1998,3,142.32,141.92
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1998,4,144.28,144.39
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1999,1,146.23,146.76
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1999,2,148.41,147.96
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1999,3,150.64,150.27
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,1999,4,152.17,152.29
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2000,1,153.45,153.98
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2000,2,155.17,154.68
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2000,3,156.59,156.20
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2000,4,158.00,158.17
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2001,1,159.09,159.65
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2001,2,162.22,161.63
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2001,3,163.55,163.16
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2001,4,163.67,163.88
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2002,1,165.02,165.68
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2002,2,167.91,167.21
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2002,3,168.84,168.37
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2002,4,171.05,171.35
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2003,1,171.35,172.12
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2003,2,175.27,174.45
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2003,3,177.07,176.49
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2003,4,177.35,177.74
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2004,1,179.65,180.58
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2004,2,182.99,182.06
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2004,3,183.57,182.80
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2004,4,184.79,185.32
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2005,1,185.84,186.97
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2005,2,189.89,188.85
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2005,3,192.39,191.33
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2005,4,193.15,193.80
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2006,1,194.07,195.58
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2006,2,196.79,195.58
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2006,3,198.80,197.35
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2006,4,194.94,195.74
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2007,1,197.38,199.32
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2007,2,201.36,199.95
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2007,3,200.24,198.39
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2007,4,198.18,199.11
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2008,1,196.33,198.71
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2008,2,199.57,197.95
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2008,3,198.95,196.85
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2008,4,191.95,192.91
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2009,1,188.45,191.12
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2009,2,193.73,191.95
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2009,3,196.98,194.74
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2009,4,191.52,192.48
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2010,1,188.69,191.63
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2010,2,193.19,191.28
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2010,3,192.47,190.21
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2010,4,188.38,189.33
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2011,1,185.57,188.55
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2011,2,189.02,187.14
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2011,3,188.43,186.16
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2011,4,187.08,188.14
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2012,1,185.62,188.46
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2012,2,193.19,191.30
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2012,3,194.36,192.09
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2012,4,192.20,193.38
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2013,1,190.94,193.59
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2013,2,197.14,195.29
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2013,3,200.71,198.43
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2013,4,197.83,199.20
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2014,1,198.15,200.58
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2014,2,202.60,200.75
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2014,3,206.30,204.15
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2014,4,202.70,204.19
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2015,1,206.96,209.11
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2015,2,214.48,212.64
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2015,3,215.28,213.25
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2015,4,216.96,218.55
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2016,1,218.26,220.22
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2016,2,223.92,222.04
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2016,3,228.26,226.49
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2016,4,226.93,228.35
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2017,1,231.09,232.96
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2017,2,240.37,238.51
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2017,3,241.44,239.90
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2017,4,242.53,243.63
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2018,1,246.09,248.12
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2018,2,250.16,248.30
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2018,3,253.12,251.72
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2018,4,256.60,257.44
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2019,1,254.12,256.25
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2019,2,263.10,261.25
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2019,3,266.96,265.62
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2019,4,268.15,268.67
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2020,1,271.27,273.83
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2020,2,279.13,277.06
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2020,3,286.22,284.81
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2020,4,297.22,297.67
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2021,1,301.81,304.83
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2021,2,318.57,316.22
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2021,3,329.89,328.17
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2021,4,334.62,334.91
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2022,1,344.42,348.31
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2022,2,358.33,355.70
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2022,3,356.08,353.79
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2022,4,360.31,360.75
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2023,1,359.62,363.80
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2023,2,375.19,372.66
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2023,3,382.00,379.20
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2023,4,378.13,378.43
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2024,1,387.03,391.83
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2024,2,394.25,391.88
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2024,3,404.91,401.46
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2024,4,408.51,408.90
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2025,1,405.92,410.93
traditional,purchase-only,quarterly,MSA,"Louisville/Jefferson County, KY-IN",31140,2025,2,418.66,416.54
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1991,1,100.00,100.00
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1991,2,100.49,100.52
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1991,3,101.01,100.81
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1991,4,101.84,101.98
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1992,1,102.50,102.53
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1992,2,102.77,102.79
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1992,3,104.52,104.29
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1992,4,103.91,104.05
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1993,1,105.25,105.34
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1993,2,106.72,106.72
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1993,3,106.16,105.89
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1993,4,107.39,107.55
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1994,1,108.43,108.60
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1994,2,109.42,109.35
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1994,3,110.80,110.52
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1994,4,111.15,111.29
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1995,1,111.35,111.60
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1995,2,113.24,113.09
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1995,3,114.92,114.63
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1995,4,115.51,115.63
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1996,1,116.54,116.88
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1996,2,117.85,117.63
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1996,3,118.65,118.36
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1996,4,119.04,119.15
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1997,1,120.23,120.63
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1997,2,122.19,121.96
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1997,3,122.92,122.59
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1997,4,124.49,124.62
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1998,1,125.19,125.61
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1998,2,128.33,128.13
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1998,3,130.45,130.05
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1998,4,132.11,132.25
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1999,1,134.49,134.93
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1999,2,136.53,136.39
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1999,3,140.48,140.01
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,1999,4,141.25,141.38
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2000,1,143.42,143.88
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2000,2,146.82,146.71
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2000,3,149.94,149.44
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2000,4,151.00,151.12
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2001,1,152.58,153.07
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2001,2,154.79,154.67
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2001,3,157.98,157.47
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2001,4,158.96,159.10
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2002,1,160.38,160.88
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2002,2,162.18,161.99
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2002,3,164.04,163.58
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2002,4,166.38,166.52
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2003,1,167.05,167.60
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2003,2,170.13,169.84
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2003,3,170.04,169.58
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2003,4,171.27,171.43
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2004,1,172.86,173.60
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2004,2,175.27,174.75
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2004,3,178.15,177.65
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2004,4,175.80,175.92
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2005,1,180.83,182.02
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2005,2,183.88,183.14
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2005,3,185.02,184.09
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2005,4,187.11,187.43
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2006,1,187.43,189.15
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2006,2,190.37,189.60
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2006,3,193.14,191.28
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2006,4,193.46,194.05
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2007,1,192.66,195.32
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2007,2,196.96,195.90
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2007,3,192.24,189.56
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2007,4,189.75,190.40
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2008,1,183.75,187.52
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2008,2,185.16,183.50
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2008,3,181.71,178.72
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2008,4,156.81,157.35
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2009,1,160.27,164.53
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2009,2,157.73,155.66
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2009,3,165.08,162.27
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2009,4,153.62,154.17
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2010,1,143.16,147.46
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2010,2,150.55,148.14
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2010,3,141.91,139.49
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2010,4,139.84,140.53
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2011,1,127.14,130.99
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2011,2,136.18,133.65
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2011,3,130.33,128.38
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2011,4,126.94,127.70
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2012,1,128.94,132.61
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2012,2,136.47,133.75
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2012,3,142.95,141.06
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2012,4,149.13,150.49
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2013,1,151.56,155.14
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2013,2,163.55,160.32
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2013,3,168.57,166.55
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2013,4,165.33,167.36
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2014,1,176.14,179.30
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2014,2,179.39,176.20
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2014,3,181.83,179.63
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2014,4,180.69,183.50
traditional,purchase-only,quarterly,MSA,"Marietta, GA (MSAD)",31924,2015,1,183.74,186.07
